Node_ID           X-Coord            Y-Coord           
NODO3028         5653920.564        6158506.909       
NODO3029         5653832.660        6158594.561       
NODO3031         5653684.891        6158447.395       
NODO3033         5653759.034        6158370.409       
NODO3034         5653145.637        6158906.485       
NODO3035         5653060.468        6158997.946       
NODO3037         5653690.408        6157937.298       
NODO3038         5653624.257        6158010.817       
NODO3040         5653498.942        6158125.264       
NODO3042         5653575.609        6158061.005       
NODO3043         5653622.968        6158243.591       
NODO3044         5653660.314        6158206.565       
NODO3045         5653541.936        6158299.929       
NODO3048         5653376.896        6158464.228       
NODO3049         5653329.373        6158511.064       
NODO3051         5653146.128        6158483.471       
NODO3053         5652961.581        6158302.077       
NODO3055         5653314.866        6158318.716       
NODO3057         5652863.688        6158913.494       
NODO3059         5652692.559        6158745.744       
NODO3060         5653056.544        6159406.061       
NODO3062         5652880.380        6159238.055       
NODO3064         5652704.216        6159070.050       
NODO3066         5652528.053        6158902.045       
NODO3067         5652846.512        6159393.286       
NODO3069         5652686.345        6159230.016       
NODO3071         5652526.177        6159066.745       
NODO3073         5652632.916        6158824.216       
NODO3074         5653184.665        6159520.229       
NODO3075         5653046.246        6159590.656       
NODO3077         5653110.895        6159548.441       
NODO3078         5652946.256        6159495.323       
NODO3079         5654535.690        6158501.281       
NODO3081         5654646.056        6158637.496       
NODO3083         5654461.640        6158829.650       
NODO3086         5654552.098        6158921.931       
NODO3087         5653752.592        6159707.456       
NODO3090         5653539.226        6159872.066       
NODO3092         5653744.821        6160042.376       
NODO3093         5653678.499        6159596.456       
NODO3094         5653592.202        6159507.215       
NODO3097         5653584.501        6160205.201       
NODO3099         5653424.182        6160368.025       
NODO3102         5653810.660        6160599.072       
NODO3103         5653726.439        6160677.507       
NODO3104         5654169.922        6160902.250       
NODO3106         5653990.349        6160750.436       
NODO3113         5653661.347        6161112.136       
NODO3114         5653576.067        6161195.995       
NODO3116         5653410.696        6161026.199       
NODO3117         5653327.804        6160941.127       
NODO3118         5653236.438        6161026.635       
NODO3119         5653459.326        6161076.128       
NODO3121         5653286.546        6161255.055       
NODO3123         5653113.766        6161433.981       
NODO3125         5653220.940        6161190.765       
NODO3127         5653044.804        6161367.573       
NODO3128         5653145.840        6161122.476       
NODO3129         5653079.480        6161052.101       
NODO3131         5652946.759        6160911.351       
NODO3133         5652974.462        6161293.682       
NODO3134         5652990.074        6161136.428       
NODO3138         5653124.816        6160647.158       
NODO3140         5652944.703        6160470.150       
NODO3141         5652887.298        6160539.475       
NODO3142         5652887.797        6161373.979       
NODO3143         5652801.703        6161462.181       
NODO3145         5652623.540        6161643.143       
NODO3147         5652386.979        6161712.477       
NODO3148         5652526.737        6161576.310       
NODO3149         5652727.865        6161391.438       
NODO3150         5652818.635        6161303.893       
NODO3151         5652749.473        6161233.807       
NODO3154         5652445.421        6161522.611       
NODO3155         5652588.985        6161388.884       
NODO3156         5652521.881        6161320.565       
NODO3157         5652453.479        6161249.766       
NODO3159         5652294.199        6161421.277       
NODO3160         5652214.559        6161507.032       
NODO3161         5652134.920        6161592.787       
NODO3162         5652503.318        6161458.064       
NODO3163         5652449.270        6161377.228       
NODO3164         5652387.584        6161444.754       
NODO3165         5652202.139        6161401.530       
